date_dt,observedCounts,fittedCounts,PointPValues,color,level,PointLogOdds,AlertScore,AlertScorePvalue,LogOddsRatio,Delta,Scale,AlertPeriodStart,AlertPeriodEnd,surveillance_condition,surveillance_reported_hsda_abbr,status,disease_region_id,level_alertscore
8/18/2018,2,1.180013726,0.225340705,black,no alert,-0.536271088,0.385348026,0.349989792,0.536271088,-0.39023581,1.091407939,8/12/2018,8/18/2018,Cryptosporidium Infection,Province,common,22,No Alert
7/28/2018,0,0.085901953,0.422152945,black,no alert,0.075848684,1.377326606,0.084205647,1.335507137,0.348967744,0.887460682,8/12/2018,8/18/2018,Cryptosporidium Infection,Okanagan,common,23,No Alert
8/4/2018,0,0.086688463,0.422152945,black,no alert,0.076515127,1.377326606,0.084205647,1.335507137,0.348967744,0.887460682,8/12/2018,8/18/2018,Cryptosporidium Infection,Okanagan,common,23,No Alert
8/11/2018,0,0.087484571,0.422152945,black,no alert,0.077189229,1.377326606,0.084205647,1.335507137,0.348967744,0.887460682,8/12/2018,8/18/2018,Cryptosporidium Infection,Okanagan,common,23,No Alert
8/18/2018,1,0.088290652,0.455854674,black,no alert,-1.335507137,1.377326606,0.084205647,1.335507137,0.348967744,0.887460682,8/12/2018,8/18/2018,Cryptosporidium Infection,Okanagan,common,23,No Alert
7/28/2018,0,0.090244002,0.353790524,black,no alert,0.075676471,1.09018377,0.137816101,1.339993208,-0.572515844,0.985244693,8/12/2018,8/18/2018,Cryptosporidium Infection,Fraser East,common,24,No Alert
8/4/2018,0,0.089341934,0.353790524,black,no alert,0.074949944,1.09018377,0.137816101,1.339993208,-0.572515844,0.985244693,8/12/2018,8/18/2018,Cryptosporidium Infection,Fraser East,common,24,No Alert
8/11/2018,0,0.08842332,0.353790524,black,no alert,0.07420952,1.09018377,0.137816101,1.339993208,-0.572515844,0.985244693,8/12/2018,8/18/2018,Cryptosporidium Infection,Fraser East,common,24,No Alert
8/18/2018,1,0.087483161,0.459348758,black,no alert,-1.339993208,1.09018377,0.137816101,1.339993208,-0.572515844,0.985244693,8/12/2018,8/18/2018,Cryptosporidium Infection,Fraser East,common,24,No Alert
7/28/2018,6,4.811006093,0.290229176,black,no alert,-0.388377075,-1.032785521,0.849147859,-1.161677821,0.219078882,1.234253502,8/12/2018,8/18/2018,Escherichia coli Infection (shiga-toxigenic),Province,common,25,No Alert
8/4/2018,5,5.187258542,0.838055116,black,no alert,-0.014023395,-1.032785521,0.849147859,-1.161677821,0.219078882,1.234253502,8/12/2018,8/18/2018,Escherichia coli Infection (shiga-toxigenic),Province,common,25,No Alert
8/11/2018,5,5.522984029,0.838055116,black,no alert,0.07569644,-1.032785521,0.849147859,-1.161677821,0.219078882,1.234253502,8/12/2018,8/18/2018,Escherichia coli Infection (shiga-toxigenic),Province,common,25,No Alert
8/18/2018,2,5.751042521,0.838055116,black,no alert,1.161677821,-1.032785521,0.849147859,-1.161677821,0.219078882,1.234253502,8/12/2018,8/18/2018,Escherichia coli Infection (shiga-toxigenic),Province,common,25,No Alert
7/28/2018,0,0.814236449,0.986647573,black,no alert,0.542267919,1.131651516,0.128890486,0.686015513,1.520549769,1.01620916,8/12/2018,8/18/2018,Escherichia coli Infection (shiga-toxigenic),South Vancouver Island,common,26,No Alert
8/4/2018,1,0.870285444,0.397634689,black,no alert,-0.180375688,1.131651516,0.128890486,0.686015513,1.520549769,1.01620916,8/12/2018,8/18/2018,Escherichia coli Infection (shiga-toxigenic),South Vancouver Island,common,26,No Alert
8/11/2018,0,0.93056526,0.80135801,black,no alert,0.605755525,1.131651516,0.128890486,0.686015513,1.520549769,1.01620916,8/12/2018,8/18/2018,Escherichia coli Infection (shiga-toxigenic),South Vancouver Island,common,26,No Alert
8/18/2018,2,0.99215232,0.170850851,black,no alert,-0.686015513,1.131651516,0.128890486,0.686015513,1.520549769,1.01620916,8/12/2018,8/18/2018,Escherichia coli Infection (shiga-toxigenic),South Vancouver Island,common,26,No Alert
7/28/2018,8,8.231053935,0.956722202,black,no alert,-0.011072792,-0.169692098,0.567373856,0.467239492,-1.938332007,1.366881573,7/29/2018,8/18/2018,Giardia Infection,Province,common,27,No Alert
8/4/2018,10,8.49335024,0.254290521,black,no alert,-0.353809175,-0.169692098,0.567373856,0.467239492,-1.938332007,1.366881573,7/29/2018,8/18/2018,Giardia Infection,Province,common,27,No Alert
8/11/2018,11,8.750247584,0.254290521,black,no alert,-0.491145434,-0.169692098,0.567373856,0.467239492,-1.938332007,1.366881573,7/29/2018,8/18/2018,Giardia Infection,Province,common,27,No Alert
8/18/2018,9,8.962203062,0.254290521,black,no alert,-0.06349488,-0.169692098,0.567373856,0.467239492,-1.938332007,1.366881573,7/29/2018,8/18/2018,Giardia Infection,Province,common,27,No Alert
7/28/2018,0,0.380587599,0.340563902,black,no alert,0.2854275,0.807228239,0.209767499,0.871751008,-0.062573195,0.994394108,8/5/2018,8/18/2018,Giardia Infection,Thompson Cariboo Shuswap,common,28,No Alert
8/4/2018,0,0.389045397,0.340563902,black,no alert,0.291007912,0.807228239,0.209767499,0.871751008,-0.062573195,0.994394108,8/5/2018,8/18/2018,Giardia Infection,Thompson Cariboo Shuswap,common,28,No Alert
8/11/2018,1,0.39606489,0.428194777,black,no alert,-0.618766956,0.807228239,0.209767499,0.871751008,-0.062573195,0.994394108,8/5/2018,8/18/2018,Giardia Infection,Thompson Cariboo Shuswap,common,28,No Alert
8/18/2018,1,0.401830116,0.428194777,black,no alert,-0.611278597,0.807228239,0.209767499,0.871751008,-0.062573195,0.994394108,8/5/2018,8/18/2018,Giardia Infection,Thompson Cariboo Shuswap,common,28,No Alert
7/28/2018,3,1.844665443,0.095294728,black,no alert,-0.582286159,-0.395937185,0.653924316,-0.586801616,0.508341533,1.178653961,8/5/2018,8/18/2018,Giardia Infection,Fraser South,common,29,No Alert
8/4/2018,2,1.868555932,0.095294728,black,no alert,-0.152127911,-0.395937185,0.653924316,-0.586801616,0.508341533,1.178653961,8/5/2018,8/18/2018,Giardia Infection,Fraser South,common,29,No Alert
8/11/2018,1,1.900452009,0.794319316,black,no alert,0.33873099,-0.395937185,0.653924316,-0.586801616,0.508341533,1.178653961,8/5/2018,8/18/2018,Giardia Infection,Fraser South,common,29,No Alert
8/18/2018,1,1.938342776,0.794319316,black,no alert,0.355103789,-0.395937185,0.653924316,-0.586801616,0.508341533,1.178653961,8/5/2018,8/18/2018,Giardia Infection,Fraser South,common,29,No Alert
7/28/2018,0,1.538741422,0.991734287,black,no alert,0.865742467,0.257899181,0.398242359,0.710701375,-1.316555307,1.15899336,8/12/2018,8/18/2018,Giardia Infection,Vancouver,common,30,No Alert
8/4/2018,1,1.583947304,0.991734287,black,no alert,0.199649568,0.257899181,0.398242359,0.710701375,-1.316555307,1.15899336,8/12/2018,8/18/2018,Giardia Infection,Vancouver,common,30,No Alert
8/11/2018,1,1.617029277,0.991734287,black,no alert,0.215311676,0.257899181,0.398242359,0.710701375,-1.316555307,1.15899336,8/12/2018,8/18/2018,Giardia Infection,Vancouver,common,30,No Alert
8/18/2018,3,1.626032691,0.162948637,black,no alert,-0.710701375,0.257899181,0.398242359,0.710701375,-1.316555307,1.15899336,8/12/2018,8/18/2018,Giardia Infection,Vancouver,common,30,No Alert
7/28/2018,1,0.71807725,0.334255195,black,no alert,-0.29922962,0.274727383,0.391762846,0.296023235,-0.019305438,1.047181538,8/5/2018,8/18/2018,Giardia Infection,North Shore/Coast Garibaldi,common,31,No Alert
8/4/2018,0,0.748081441,0.759279068,black,no alert,0.498887572,0.274727383,0.391762846,0.296023235,-0.019305438,1.047181538,8/5/2018,8/18/2018,Giardia Infection,North Shore/Coast Garibaldi,common,31,No Alert
8/11/2018,1,0.774627266,0.335900124,black,no alert,-0.254828834,0.274727383,0.391762846,0.296023235,-0.019305438,1.047181538,8/5/2018,8/18/2018,Giardia Infection,North Shore/Coast Garibaldi,common,31,No Alert
8/18/2018,1,0.794320026,0.335900124,black,no alert,-0.239922813,0.274727383,0.391762846,0.296023235,-0.019305438,1.047181538,8/5/2018,8/18/2018,Giardia Infection,North Shore/Coast Garibaldi,common,31,No Alert
7/28/2018,0,0.707325584,0.96314793,black,no alert,0.480767886,1.512815828,0.065163224,1.641533919,-0.140658058,1.022599806,7/29/2018,8/18/2018,Giardia Infection,South Vancouver Island,common,32,No Alert
8/4/2018,2,0.745230911,0.022318423,green3,low,-0.92063919,1.512815828,0.065163224,1.641533919,-0.140658058,1.022599806,7/29/2018,8/18/2018,Giardia Infection,South Vancouver Island,common,32,No Alert
8/11/2018,3,0.780962399,0.022318423,green3,low,-1.541290916,1.512815828,0.065163224,1.641533919,-0.140658058,1.022599806,7/29/2018,8/18/2018,Giardia Infection,South Vancouver Island,common,32,No Alert
8/18/2018,1,0.809397281,0.022318423,green3,low,-0.225392588,1.512815828,0.065163224,1.641533919,-0.140658058,1.022599806,7/29/2018,8/18/2018,Giardia Infection,South Vancouver Island,common,32,No Alert
7/28/2018,0,0.259395814,0.208185321,black,no alert,0.208545613,1.199699817,0.115127972,1.259138037,0.016369817,0.931923472,8/5/2018,8/18/2018,Giardia Infection,Northern Interior,common,33,No Alert
8/4/2018,0,0.260548745,0.208185321,black,no alert,0.209384694,1.199699817,0.115127972,1.259138037,0.016369817,0.931923472,8/5/2018,8/18/2018,Giardia Infection,Northern Interior,common,33,No Alert
8/11/2018,1,0.261725676,0.459951221,black,no alert,-0.824242015,1.199699817,0.115127972,1.259138037,0.016369817,0.931923472,8/5/2018,8/18/2018,Giardia Infection,Northern Interior,common,33,No Alert
8/18/2018,1,0.262930888,0.459951221,black,no alert,-0.821977019,1.199699817,0.115127972,1.259138037,0.016369817,0.931923472,8/5/2018,8/18/2018,Giardia Infection,Northern Interior,common,33,No Alert
7/28/2018,0,0.207286272,0.327218243,black,no alert,0.168345951,1.190225553,0.116978876,0.918399846,1.008624139,0.951503788,8/12/2018,8/18/2018,Giardia Infection,Northeast,common,34,No Alert
8/4/2018,0,0.210173143,0.327218243,black,no alert,0.170501163,1.190225553,0.116978876,0.918399846,1.008624139,0.951503788,8/12/2018,8/18/2018,Giardia Infection,Northeast,common,34,No Alert
8/11/2018,0,0.213093423,0.327218243,black,no alert,0.172676938,1.190225553,0.116978876,0.918399846,1.008624139,0.951503788,8/12/2018,8/18/2018,Giardia Infection,Northeast,common,34,No Alert
8/18/2018,1,0.216046787,0.409023783,black,no alert,-0.918399846,1.190225553,0.116978876,0.918399846,1.008624139,0.951503788,8/12/2018,8/18/2018,Giardia Infection,Northeast,common,34,No Alert
7/28/2018,2,0.984318624,0.223756867,black,no alert,-0.674977731,-0.416054361,0.661314887,0.19897611,-1.912607741,1.168161914,8/12/2018,8/18/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Province,common,35,No Alert
8/4/2018,1,0.941437984,0.223756867,black,no alert,-0.15389263,-0.416054361,0.661314887,0.19897611,-1.912607741,1.168161914,8/12/2018,8/18/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Province,common,35,No Alert
8/11/2018,0,0.904865716,0.783358543,black,no alert,0.558219016,-0.416054361,0.661314887,0.19897611,-1.912607741,1.168161914,8/12/2018,8/18/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Province,common,35,No Alert
8/18/2018,1,0.874061561,0.38742255,black,no alert,-0.19897611,-0.416054361,0.661314887,0.19897611,-1.912607741,1.168161914,8/12/2018,8/18/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Province,common,35,No Alert
7/28/2018,0,0.133811029,0.277513318,black,no alert,0.110796183,1.087095987,0.138497196,1.129776182,0.048370808,0.972685734,8/12/2018,8/18/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Kootenay Boundary,common,36,No Alert
8/4/2018,0,0.135289632,0.277513318,black,no alert,0.11195107,1.087095987,0.138497196,1.129776182,0.048370808,0.972685734,8/12/2018,8/18/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Kootenay Boundary,common,36,No Alert
8/11/2018,0,0.13678715,0.277513318,black,no alert,0.113119368,1.087095987,0.138497196,1.129776182,0.048370808,0.972685734,8/12/2018,8/18/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Kootenay Boundary,common,36,No Alert
8/18/2018,1,0.138304096,0.438208003,black,no alert,-1.129776182,1.087095987,0.138497196,1.129776182,0.048370808,0.972685734,8/12/2018,8/18/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Kootenay Boundary,common,36,No Alert
7/28/2018,3,2.023804742,0.244385584,black,no alert,-0.490224651,-0.130060314,0.551740646,0.130774272,-0.803609643,1.166285921,8/12/2018,8/18/2018,Hepatitis C - Acute,Province,common,37,No Alert
8/4/2018,1,1.984000571,0.929197219,black,no alert,0.377780087,-0.130060314,0.551740646,0.130774272,-0.803609643,1.166285921,8/12/2018,8/18/2018,Hepatitis C - Acute,Province,common,37,No Alert
8/11/2018,0,1.945992839,0.929197219,black,no alert,1.0453702,-0.130060314,0.551740646,0.130774272,-0.803609643,1.166285921,8/12/2018,8/18/2018,Hepatitis C - Acute,Province,common,37,No Alert
8/18/2018,2,1.911997554,0.425283984,black,no alert,-0.130774272,-0.130060314,0.551740646,0.130774272,-0.803609643,1.166285921,8/12/2018,8/18/2018,Hepatitis C - Acute,Province,common,37,No Alert
7/28/2018,2,0.910521032,0.415482669,black,no alert,-0.766000611,0.211130051,0.416392896,0.126711947,0.287516001,0.96996608,8/12/2018,8/18/2018,Hepatitis C - Acute,Vancouver,common,38,No Alert
8/4/2018,0,0.920713418,0.423625838,black,no alert,0.612097457,0.211130051,0.416392896,0.126711947,0.287516001,0.96996608,8/12/2018,8/18/2018,Hepatitis C - Acute,Vancouver,common,38,No Alert
8/11/2018,0,0.929890513,0.423625838,black,no alert,0.617126938,0.211130051,0.416392896,0.126711947,0.287516001,0.96996608,8/12/2018,8/18/2018,Hepatitis C - Acute,Vancouver,common,38,No Alert
8/18/2018,1,0.937869076,0.313446916,black,no alert,-0.126711947,0.211130051,0.416392896,0.126711947,0.287516001,0.96996608,8/12/2018,8/18/2018,Hepatitis C - Acute,Vancouver,common,38,No Alert
7/28/2018,0,0.315684249,0.922025739,black,no alert,0.237425629,0.703037568,0.241016169,0.731629698,0.028310902,1.035239398,8/12/2018,8/18/2018,Hepatitis C - Acute,South Vancouver Island,common,39,No Alert
8/4/2018,0,0.316776399,0.922025739,black,no alert,0.238161384,0.703037568,0.241016169,0.731629698,0.028310902,1.035239398,8/12/2018,8/18/2018,Hepatitis C - Acute,South Vancouver Island,common,39,No Alert
8/11/2018,0,0.317859995,0.922025739,black,no alert,0.238890926,0.703037568,0.241016169,0.731629698,0.028310902,1.035239398,8/12/2018,8/18/2018,Hepatitis C - Acute,South Vancouver Island,common,39,No Alert
8/18/2018,1,0.318931857,0.156482082,black,no alert,-0.731629698,0.703037568,0.241016169,0.731629698,0.028310902,1.035239398,8/12/2018,8/18/2018,Hepatitis C - Acute,South Vancouver Island,common,39,No Alert
7/28/2018,0,0.335409394,0.905004779,black,no alert,0.254389908,0.587356778,0.278482058,0.691412931,-0.216853577,1.001451165,8/12/2018,8/18/2018,Listeria Infection (invasive),Province,rare,40,High
8/4/2018,0,0.340306793,0.905004779,black,no alert,0.257693953,0.587356778,0.278482058,0.691412931,-0.216853577,1.001451165,8/12/2018,8/18/2018,Listeria Infection (invasive),Province,rare,40,High
8/11/2018,0,0.342902736,0.905004779,black,no alert,0.25944169,0.587356778,0.278482058,0.691412931,-0.216853577,1.001451165,8/12/2018,8/18/2018,Listeria Infection (invasive),Province,rare,40,High
8/18/2018,1,0.343984588,0.169097483,black,no alert,-0.691412931,0.587356778,0.278482058,0.691412931,-0.216853577,1.001451165,8/12/2018,8/18/2018,Listeria Infection (invasive),Province,rare,40,High
7/28/2018,0,0.024615586,0.403936183,black,no alert,0.021292359,2.320183992,0.010165463,1.880064863,1.696871418,0.984037431,8/12/2018,8/18/2018,Listeria Infection (invasive),Okanagan,rare,41,High
8/4/2018,0,0.025081223,0.403936183,black,no alert,0.021690227,2.320183992,0.010165463,1.880064863,1.696871418,0.984037431,8/12/2018,8/18/2018,Listeria Infection (invasive),Okanagan,rare,41,High
8/11/2018,0,0.025548981,0.403936183,black,no alert,0.022089728,2.320183992,0.010165463,1.880064863,1.696871418,0.984037431,8/12/2018,8/18/2018,Listeria Infection (invasive),Okanagan,rare,41,High
8/18/2018,1,0.026018001,0.4871222,black,no alert,-1.880064863,2.320183992,0.010165463,1.880064863,1.696871418,0.984037431,8/12/2018,8/18/2018,Listeria Infection (invasive),Okanagan,rare,41,High
7/28/2018,2,1.247871609,0.047984676,green3,low,-0.487226477,-0.356773201,0.6393692,-0.605816675,0.689234103,1.23108862,8/5/2018,8/18/2018,Malaria,Province,common,42,No Alert
8/4/2018,2,1.27628912,0.047984676,green3,low,-0.469546368,-0.356773201,0.6393692,-0.605816675,0.689234103,1.23108862,8/5/2018,8/18/2018,Malaria,Province,common,42,No Alert
8/11/2018,0,1.294847556,0.801380423,black,no alert,0.733298776,-0.356773201,0.6393692,-0.605816675,0.689234103,1.23108862,8/5/2018,8/18/2018,Malaria,Province,common,42,No Alert
8/18/2018,1,1.302339388,0.801380423,black,no alert,0.045643231,-0.356773201,0.6393692,-0.605816675,0.689234103,1.23108862,8/5/2018,8/18/2018,Malaria,Province,common,42,No Alert
7/28/2018,0,0.047818182,0.87452103,black,no alert,0.037364442,1.175498793,0.11989761,1.613937396,-1.124558615,1.181444382,8/12/2018,8/18/2018,Malaria,Thompson Cariboo Shuswap,common,43,No Alert
8/4/2018,0,0.047896538,0.87452103,black,no alert,0.037424406,1.175498793,0.11989761,1.613937396,-1.124558615,1.181444382,8/12/2018,8/18/2018,Malaria,Thompson Cariboo Shuswap,common,43,No Alert
8/11/2018,0,0.04798044,0.87452103,black,no alert,0.037488608,1.175498793,0.11989761,1.613937396,-1.124558615,1.181444382,8/12/2018,8/18/2018,Malaria,Thompson Cariboo Shuswap,common,43,No Alert
8/18/2018,1,0.048070378,0.023747867,green3,low,-1.613937396,1.175498793,0.11989761,1.613937396,-1.124558615,1.181444382,8/12/2018,8/18/2018,Malaria,Thompson Cariboo Shuswap,common,43,No Alert
7/28/2018,2,1.549384475,0.330825388,black,no alert,-0.305940626,0.479750334,0.315702466,0.782637496,-0.830808724,1.016833759,8/12/2018,8/18/2018,Meningitis - Other,Province,common,44,No Alert
8/4/2018,0,1.548731447,0.883401622,black,no alert,0.918578406,0.479750334,0.315702466,0.782637496,-0.830808724,1.016833759,8/12/2018,8/18/2018,Meningitis - Other,Province,common,44,No Alert
8/11/2018,1,1.552275663,0.883401622,black,no alert,0.215819052,0.479750334,0.315702466,0.782637496,-0.830808724,1.016833759,8/12/2018,8/18/2018,Meningitis - Other,Province,common,44,No Alert
8/18/2018,3,1.562370829,0.14159691,black,no alert,-0.782637496,0.479750334,0.315702466,0.782637496,-0.830808724,1.016833759,8/12/2018,8/18/2018,Meningitis - Other,Province,common,44,No Alert
7/28/2018,1,0.090143354,0.454928323,black,no alert,-1.326067058,1.21146705,0.112858228,1.314578666,-0.112740808,0.870687731,8/12/2018,8/18/2018,Meningitis - Other,Kootenay Boundary,common,45,No Alert
8/4/2018,0,0.090913344,0.088800269,black,no alert,0.0808064,1.21146705,0.112858228,1.314578666,-0.112740808,0.870687731,8/12/2018,8/18/2018,Meningitis - Other,Kootenay Boundary,common,45,No Alert
8/11/2018,0,0.091681872,0.088800269,black,no alert,0.081460315,1.21146705,0.112858228,1.314578666,-0.112740808,0.870687731,8/12/2018,8/18/2018,Meningitis - Other,Kootenay Boundary,common,45,No Alert
8/18/2018,1,0.092448041,0.45377598,black,no alert,-1.314578666,1.21146705,0.112858228,1.314578666,-0.112740808,0.870687731,8/12/2018,8/18/2018,Meningitis - Other,Kootenay Boundary,common,45,No Alert
